SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Dec 31 16:50:32 PST 1969
User: admin
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G8485
Integration Time (usec): 100000 (USB2G8485)
Spectra Averaged: 1 (USB2G8485)
Boxcar Smoothing: 0 (USB2G8485)
Correct for Electrical Dark: No (USB2G8485)
Strobe/Lamp Enabled: No (USB2G8485)
Correct for Detector Non-linearity: No (USB2G8485)
Correct for Stray Light: No (USB2G8485)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
558.00	178.00
559.00	171.00
560.00	174.00
561.00	173.00
562.00	176.00
563.00	175.00
564.00	176.00
565.00	173.00
566.00	179.00
567.00	178.00
568.00	181.00
569.00	174.00
570.00	176.00
571.00	177.00
572.00	178.00
573.00	178.00
574.00	178.00
575.00	176.00
576.00	181.00
577.00	178.00
578.00	175.00
579.00	178.00
580.00	179.00
581.00	180.00
582.00	179.00
583.00	177.00
584.00	180.00
585.00	176.00
586.00	180.00
587.00	180.00
588.00	177.00
589.00	176.00
590.00	177.00
591.00	181.00
592.00	180.00
593.00	188.00
594.00	182.00
595.00	182.00
596.00	178.00
597.00	177.00
598.00	177.00
599.00	182.00
600.00	179.00
601.00	181.00
602.00	187.00
603.00	180.00
604.00	188.00
605.00	179.00
606.00	181.00
607.00	182.00
608.00	180.00
609.00	178.00
610.00	184.00
611.00	175.00
612.00	180.00
613.00	179.00
614.00	184.00
615.00	180.00
616.00	182.00
617.00	176.00
618.00	181.00
619.00	184.00
620.00	187.00
621.00	187.00
622.00	182.00
623.00	181.00
624.00	184.00
625.00	182.00
626.00	184.00
627.00	188.00
628.00	198.00
629.00	196.00
630.00	197.00
631.00	196.00
632.00	208.00
633.00	211.00
634.00	212.00
635.00	217.00
636.00	217.00
637.00	205.00
638.00	206.00
639.00	202.00
640.00	203.00
641.00	206.00
642.00	202.00
643.00	212.00
644.00	216.00
645.00	220.00
646.00	219.00
647.00	212.00
648.00	221.00
649.00	215.00
650.00	216.00
651.00	214.00
652.00	218.00
653.00	214.00
654.00	207.00
655.00	207.00
656.00	209.00
657.00	216.00
658.00	212.00
659.00	212.00
660.00	209.00
661.00	206.00
662.00	229.00
663.00	277.00
664.00	336.00
665.00	341.00
666.00	321.00
667.00	292.00
668.00	288.00
669.00	310.00
670.00	338.00
671.00	411.00
672.00	602.00
673.00	3076.00
674.00	4095.00
675.00	4095.00
676.00	4095.00
677.00	4095.00
678.00	4095.00
679.00	4095.00
680.00	4095.00
681.00	4095.00
682.00	2856.00
683.00	986.00
684.00	537.00
685.00	370.00
686.00	291.00
687.00	261.00
688.00	240.00
689.00	233.00
690.00	222.00
691.00	211.00
692.00	216.00
693.00	201.00
694.00	203.00
695.00	197.00
696.00	189.00
697.00	194.00
698.00	196.00
699.00	190.00
700.00	187.00
701.00	191.00
702.00	194.00
703.00	187.00
704.00	183.00
705.00	184.00
706.00	193.00
707.00	187.00
708.00	185.00
709.00	185.00
710.00	182.00
711.00	183.00
712.00	186.00
713.00	187.00
714.00	183.00
715.00	183.00
716.00	182.00
717.00	186.00
718.00	184.00
719.00	184.00
720.00	183.00
721.00	179.00
722.00	179.00
723.00	184.00
724.00	176.00
725.00	178.00
726.00	187.00
727.00	178.00
728.00	179.00
729.00	178.00
730.00	179.00
731.00	181.00
732.00	178.00
733.00	176.00
734.00	174.00
735.00	175.00
736.00	179.00
737.00	177.00
738.00	178.00
739.00	178.00
740.00	179.00
741.00	175.00
742.00	175.00
743.00	178.00
744.00	176.00
745.00	177.00
746.00	176.00
747.00	185.00
748.00	178.00
749.00	175.00
750.00	182.00
751.00	177.00
752.00	185.00
753.00	183.00
754.00	178.00
755.00	177.00
756.00	184.00
757.00	183.00
758.00	182.00
759.00	176.00
760.00	177.00
761.00	176.00
762.00	175.00
763.00	184.00
764.00	178.00
765.00	181.00
766.00	180.00
767.00	180.00
768.00	178.00
769.00	177.00
770.00	178.00
771.00	176.00
772.00	177.00
773.00	176.00
774.00	178.00
775.00	178.00
776.00	179.00
777.00	178.00
778.00	178.00
779.00	179.00
780.00	182.00
781.00	180.00
782.00	182.00
783.00	176.00
784.00	175.00
785.00	178.00
786.00	176.00
787.00	179.00
788.00	175.00
789.00	172.00
790.00	176.00
791.00	180.00
792.00	180.00
793.00	180.00
794.00	171.00
795.00	179.00
796.00	180.00
797.00	178.00
798.00	182.00
799.00	179.00
800.00	180.00
801.00	178.00
802.00	177.00
803.00	178.00
804.00	176.00
805.00	176.00
806.00	175.00
807.00	183.00
808.00	174.00
809.00	173.00
810.00	182.00
811.00	180.00
812.00	179.00
813.00	174.00
814.00	178.00
815.00	180.00
816.00	180.00
817.00	177.00
818.00	175.00
819.00	176.00
820.00	177.00
821.00	178.00
822.00	180.00
823.00	175.00
824.00	176.00
825.00	178.00
826.00	174.00
827.00	177.00
828.00	184.00
829.00	184.00
830.00	178.00
831.00	178.00
832.00	176.00
833.00	174.00
834.00	173.00
835.00	182.00
836.00	175.00
837.00	177.00
838.00	174.00
839.00	174.00
840.00	173.00
841.00	178.00
842.00	176.00
843.00	181.00
844.00	181.00
845.00	178.00
846.00	176.00
847.00	176.00
848.00	179.00
849.00	175.00
850.00	175.00
851.00	178.00
852.00	178.00
853.00	175.00
854.00	173.00
855.00	178.00
856.00	170.00
857.00	176.00
858.00	179.00
859.00	177.00
860.00	182.00
861.00	176.00
862.00	177.00
863.00	183.00
864.00	180.00
865.00	183.00
866.00	183.00
867.00	181.00
868.00	182.00
869.00	191.00
870.00	182.00
871.00	176.00
872.00	180.00
873.00	176.00
874.00	176.00
875.00	179.00
876.00	181.00
877.00	183.00
878.00	187.00
879.00	181.00
880.00	182.00
881.00	185.00
882.00	185.00
883.00	184.00
884.00	180.00
885.00	181.00
886.00	181.00
887.00	188.00
888.00	181.00
889.00	181.00
890.00	180.00
891.00	182.00
892.00	178.00
893.00	181.00
894.00	191.00
895.00	196.00
896.00	207.00
897.00	206.00
898.00	204.00
899.00	199.00
900.00	197.00
901.00	212.00
902.00	233.00
903.00	589.00
904.00	2692.00
905.00	4095.00
906.00	4095.00
907.00	4095.00
908.00	4095.00
909.00	4095.00
910.00	2743.00
911.00	1771.00
912.00	1106.00
913.00	666.00
914.00	410.00
915.00	282.00
916.00	232.00
917.00	213.00
918.00	197.00
919.00	194.00
920.00	191.00
921.00	182.00
922.00	182.00
923.00	184.00
924.00	179.00
925.00	180.00
926.00	182.00
927.00	173.00
928.00	175.00
929.00	183.00
930.00	177.00
931.00	175.00
932.00	171.00
933.00	173.00
934.00	172.00
935.00	176.00
936.00	177.00
937.00	172.00
938.00	176.00
939.00	177.00
940.00	179.00
941.00	175.00
942.00	177.00
943.00	175.00
944.00	176.00
945.00	171.00
946.00	170.00
947.00	172.00
948.00	175.00
949.00	173.00
950.00	176.00
951.00	172.00
952.00	175.00
953.00	179.00
954.00	177.00
955.00	178.00
956.00	178.00
957.00	173.00
958.00	174.00
959.00	178.00
960.00	176.00
961.00	174.00
962.00	181.00
963.00	173.00
964.00	177.00
965.00	172.00
966.00	178.00
967.00	180.00
968.00	181.00
969.00	178.00
970.00	174.00
971.00	174.00
972.00	172.00
973.00	176.00
974.00	175.00
975.00	174.00
976.00	178.00
977.00	179.00
978.00	175.00
979.00	174.00
980.00	180.00
981.00	178.00
982.00	179.00
983.00	181.00
984.00	184.00
985.00	183.00
986.00	177.00
987.00	176.00
988.00	184.00
989.00	180.00
990.00	181.00
991.00	179.00
992.00	179.00
993.00	179.00
994.00	182.00
995.00	187.00
996.00	185.00
997.00	188.00
998.00	187.00
999.00	189.00
1000.00	194.00
1001.00	185.00
1002.00	181.00
1003.00	182.00
1004.00	183.00
1005.00	183.00
1006.00	181.00
1007.00	186.00
1008.00	189.00
1009.00	203.00
1010.00	227.00
1011.00	235.00
1012.00	231.00
1013.00	221.00
1014.00	226.00
1015.00	246.00
1016.00	351.00
1017.00	1789.00
1018.00	4095.00
1019.00	4095.00
1020.00	4095.00
1021.00	4095.00
1022.00	4095.00
1023.00	4095.00
1024.00	4095.00
1025.00	3113.00
1026.00	1907.00
1027.00	1165.00
1028.00	685.00
1029.00	432.00
1030.00	303.00
1031.00	232.00
1032.00	214.00
1033.00	202.00
1034.00	190.00
1035.00	191.00
1036.00	183.00
1037.00	183.00
1038.00	181.00
1039.00	181.00
1040.00	184.00
1041.00	176.00
1042.00	173.00
1043.00	178.00
1044.00	177.00
1045.00	175.00
1046.00	175.00
1047.00	172.00
1048.00	175.00
1049.00	177.00
1050.00	178.00
1051.00	177.00
1052.00	176.00
1053.00	177.00
1054.00	179.00
1055.00	174.00
1056.00	175.00
1057.00	171.00
1058.00	172.00
1059.00	169.00
1060.00	174.00
1061.00	177.00
1062.00	178.00
1063.00	171.00
1064.00	167.00
1065.00	173.00
1066.00	177.00
1067.00	174.00
1068.00	172.00
1069.00	174.00
1070.00	176.00
1071.00	174.00
1072.00	176.00
1073.00	178.00
1074.00	178.00
1075.00	179.00
1076.00	181.00
1077.00	176.00
1078.00	177.00
1079.00	181.00
1080.00	190.00
1081.00	275.00
1082.00	675.00
1083.00	1202.00
1084.00	1535.00
1085.00	1403.00
1086.00	1063.00
1087.00	816.00
1088.00	637.00
1089.00	516.00
1090.00	409.00
1091.00	322.00
1092.00	251.00
1093.00	218.00
1094.00	194.00
1095.00	182.00
1096.00	177.00
1097.00	176.00
1098.00	181.00
1099.00	172.00
1100.00	171.00
1101.00	170.00
1102.00	174.00
1103.00	171.00
1104.00	172.00
1105.00	170.00
1106.00	172.00
1107.00	169.00
1108.00	168.00
1109.00	171.00
1110.00	173.00
1111.00	172.00
1112.00	169.00
1113.00	169.00
1114.00	173.00
1115.00	174.00
1116.00	173.00
1117.00	170.00
1118.00	172.00
1119.00	170.00
1120.00	166.00
1121.00	168.00
1122.00	170.00
1123.00	174.00
1124.00	173.00
1125.00	172.00
1126.00	174.00
1127.00	173.00
1128.00	177.00
1129.00	171.00
1130.00	170.00
1131.00	171.00
1132.00	170.00
1133.00	168.00
1134.00	174.00
1135.00	167.00
1136.00	173.00
1137.00	171.00
1138.00	174.00
1139.00	168.00
1140.00	168.00
1141.00	169.00
1142.00	171.00
1143.00	168.00
1144.00	172.00
1145.00	174.00
1146.00	174.00
1147.00	171.00
1148.00	171.00
1149.00	170.00
1150.00	171.00
1151.00	174.00
1152.00	171.00
1153.00	168.00
1154.00	170.00
1155.00	174.00
1156.00	173.00
1157.00	170.00
1158.00	177.00
1159.00	172.00
1160.00	170.00
1161.00	168.00
1162.00	172.00
1163.00	173.00
1164.00	171.00
1165.00	172.00
1166.00	168.00
1167.00	172.00
1168.00	166.00
1169.00	169.00
1170.00	168.00
1171.00	166.00
1172.00	168.00
1173.00	168.00
1174.00	171.00
1175.00	171.00
1176.00	168.00
1177.00	170.00
1178.00	171.00
1179.00	173.00
1180.00	174.00
1181.00	173.00
1182.00	172.00
1183.00	170.00
1184.00	174.00
1185.00	170.00
1186.00	171.00
1187.00	169.00
1188.00	171.00
1189.00	171.00
1190.00	168.00
1191.00	174.00
1192.00	168.00
1193.00	171.00
1194.00	168.00
1195.00	170.00
1196.00	169.00
1197.00	174.00
1198.00	170.00
1199.00	170.00
1200.00	168.00
1201.00	168.00
1202.00	170.00
1203.00	176.00
1204.00	171.00
1205.00	168.00
1206.00	170.00
1207.00	171.00
1208.00	173.00
1209.00	172.00
1210.00	170.00
1211.00	168.00
1212.00	170.00
1213.00	172.00
1214.00	168.00
1215.00	172.00
1216.00	170.00
1217.00	168.00
1218.00	171.00
1219.00	168.00
1220.00	170.00
1221.00	170.00
1222.00	175.00
1223.00	170.00
1224.00	173.00
1225.00	172.00
1226.00	171.00
1227.00	170.00
1228.00	171.00
1229.00	169.00
1230.00	175.00
1231.00	192.00
1232.00	203.00
1233.00	215.00
1234.00	203.00
1235.00	195.00
1236.00	189.00
1237.00	188.00
1238.00	184.00
1239.00	178.00
1240.00	174.00
1241.00	168.00
1242.00	173.00
1243.00	170.00
1244.00	176.00
1245.00	174.00
1246.00	172.00
1247.00	172.00
1248.00	170.00
1249.00	173.00
1250.00	169.00
1251.00	167.00
1252.00	168.00
1253.00	169.00
1254.00	172.00
1255.00	170.00
1256.00	176.00
1257.00	172.00
1258.00	166.00
1259.00	170.00
1260.00	171.00
1261.00	170.00
1262.00	171.00
1263.00	170.00
1264.00	166.00
1265.00	166.00
1266.00	169.00
1267.00	168.00
1268.00	170.00
1269.00	168.00
1270.00	166.00
1271.00	170.00
1272.00	170.00
1273.00	171.00
1274.00	170.00
1275.00	172.00
1276.00	167.00
1277.00	175.00
1278.00	176.00
1279.00	170.00
1280.00	171.00
1281.00	166.00
1282.00	170.00
1283.00	171.00
1284.00	171.00
1285.00	168.00
1286.00	166.00
1287.00	166.00
1288.00	169.00
1289.00	170.00
1290.00	170.00
1291.00	171.00
1292.00	171.00
1293.00	172.00
1294.00	172.00
1295.00	170.00
1296.00	168.00
1297.00	170.00
1298.00	174.00
1299.00	176.00
1300.00	177.00
1301.00	172.00
1302.00	169.00
1303.00	171.00
1304.00	168.00
1305.00	169.00
1306.00	169.00
1307.00	173.00
1308.00	168.00
1309.00	166.00
1310.00	172.00
1311.00	170.00
1312.00	172.00
1313.00	175.00
1314.00	177.00
1315.00	168.00
1316.00	173.00
1317.00	167.00
1318.00	170.00
1319.00	170.00
1320.00	168.00
1321.00	171.00
1322.00	170.00
1323.00	168.00
1324.00	169.00
1325.00	170.00
1326.00	168.00
1327.00	171.00
1328.00	170.00
1329.00	171.00
1330.00	172.00
1331.00	172.00
1332.00	170.00
1333.00	171.00
1334.00	169.00
1335.00	173.00
1336.00	172.00
1337.00	170.00
1338.00	171.00
1339.00	167.00
1340.00	170.00
1341.00	171.00
1342.00	173.00
1343.00	171.00
1344.00	167.00
1345.00	172.00
1346.00	167.00
1347.00	167.00
1348.00	172.00
1349.00	169.00
1350.00	169.00
1351.00	173.00
1352.00	175.00
1353.00	172.00
1354.00	169.00
1355.00	175.00
1356.00	169.00
1357.00	171.00
1358.00	169.00
1359.00	170.00
1360.00	173.00
1361.00	171.00
1362.00	168.00
1363.00	172.00
1364.00	168.00
1365.00	170.00
1366.00	172.00
1367.00	168.00
1368.00	169.00
1369.00	166.00
1370.00	169.00
1371.00	167.00
1372.00	171.00
1373.00	173.00
1374.00	171.00
1375.00	170.00
1376.00	170.00
1377.00	171.00
1378.00	172.00
1379.00	168.00
1380.00	172.00
1381.00	170.00
1382.00	168.00
1383.00	168.00
1384.00	165.00
1385.00	171.00
1386.00	170.00
1387.00	171.00
1388.00	170.00
1389.00	171.00
1390.00	170.00
1391.00	173.00
1392.00	169.00
1393.00	170.00
1394.00	171.00
1395.00	170.00
1396.00	168.00
1397.00	170.00
1398.00	168.00
1399.00	167.00
1400.00	174.00
1401.00	175.00
1402.00	170.00
1403.00	168.00
1404.00	170.00
1405.00	171.00
1406.00	175.00
1407.00	172.00
1408.00	176.00
1409.00	169.00
1410.00	174.00
1411.00	168.00
1412.00	168.00
1413.00	172.00
1414.00	174.00
1415.00	175.00
1416.00	173.00
1417.00	169.00
1418.00	169.00
1419.00	166.00
1420.00	175.00
1421.00	172.00
1422.00	162.00
1423.00	172.00
1424.00	169.00
1425.00	172.00
1426.00	169.00
1427.00	170.00
1428.00	169.00
1429.00	170.00
1430.00	172.00
1431.00	171.00
1432.00	168.00
1433.00	171.00
1434.00	169.00
1435.00	173.00
1436.00	172.00
1437.00	173.00
1438.00	173.00
1439.00	172.00
1440.00	172.00
1441.00	178.00
1442.00	178.00
1443.00	172.00
1444.00	170.00
1445.00	169.00
1446.00	173.00
1447.00	168.00
1448.00	174.00
1449.00	171.00
1450.00	174.00
1451.00	173.00
1452.00	172.00
1453.00	169.00
1454.00	168.00
1455.00	168.00
1456.00	173.00
1457.00	174.00
1458.00	173.00
1459.00	173.00
1460.00	172.00
1461.00	168.00
1462.00	165.00
1463.00	169.00
1464.00	170.00
1465.00	167.00
1466.00	166.00
1467.00	170.00
1468.00	172.00
1469.00	174.00
1470.00	172.00
1471.00	166.00
1472.00	176.00
1473.00	176.00
1474.00	173.00
1475.00	171.00
1476.00	168.00
1477.00	169.00
1478.00	166.00
1479.00	171.00
1480.00	171.00
1481.00	170.00
1482.00	172.00
1483.00	172.00
1484.00	169.00
1485.00	178.00
1486.00	171.00
1487.00	168.00
1488.00	173.00
1489.00	176.00
1490.00	173.00
1491.00	171.00
1492.00	172.00
1493.00	171.00
1494.00	171.00
1495.00	169.00
1496.00	171.00
1497.00	168.00
1498.00	169.00
1499.00	169.00
1500.00	171.00
1501.00	173.00
1502.00	171.00
1503.00	172.00
1504.00	169.00
1505.00	179.00
1506.00	178.00
1507.00	171.00
1508.00	171.00
1509.00	176.00
1510.00	171.00
1511.00	164.00
1512.00	168.00
1513.00	169.00
1514.00	166.00
1515.00	166.00
1516.00	165.00
1517.00	168.00
1518.00	171.00
1519.00	170.00
1520.00	167.00
1521.00	172.00
1522.00	172.00
1523.00	173.00
1524.00	171.00
1525.00	170.00
1526.00	168.00
1527.00	171.00
1528.00	172.00
1529.00	168.00
1530.00	170.00
1531.00	171.00
1532.00	171.00
1533.00	169.00
1534.00	173.00
1535.00	173.00
1536.00	169.00
1537.00	170.00
1538.00	168.00
1539.00	174.00
1540.00	173.00
1541.00	169.00
1542.00	174.00
1543.00	171.00
1544.00	175.00
1545.00	167.00
1546.00	171.00
1547.00	176.00
1548.00	172.00
1549.00	171.00
1550.00	171.00
1551.00	170.00
1552.00	169.00
1553.00	171.00
1554.00	174.00
1555.00	169.00
1556.00	170.00
1557.00	170.00
1558.00	168.00
1559.00	167.00
1560.00	176.00
1561.00	173.00
1562.00	171.00
1563.00	170.00
1564.00	166.00
1565.00	168.00
1566.00	170.00
1567.00	168.00
1568.00	170.00
1569.00	170.00
1570.00	168.00
1571.00	162.00
1572.00	169.00
1573.00	172.00
1574.00	170.00
1575.00	170.00
1576.00	170.00
1577.00	170.00
1578.00	175.00
1579.00	169.00
1580.00	173.00
1581.00	171.00
1582.00	168.00
1583.00	168.00
1584.00	171.00
1585.00	168.00
1586.00	167.00
1587.00	164.00
1588.00	167.00
1589.00	173.00
